OpenML ID,N(feature),N(sample),All boolean?,Half Boolean?,ChEMBL ID,File name
26907,1368,742,False,False,4801,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4801
26908,51,397,True,True,3510,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3510
26909,43,18,False,False,1075263,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075263
26910,1024,128,True,True,3935,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3935
26911,1305,296,False,False,2051,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2051
26912,43,17,False,False,2154,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2154
26913,13,46,False,False,2073670,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2073670
26914,15,149,False,False,3180,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3180
26915,1346,93,False,False,3253,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3253
26916,69,993,False,False,1741213,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1741213
26917,51,429,True,True,2689,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2689
26918,43,38,False,False,1741164,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1741164
26919,1151,23,False,False,2880,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2880
26920,234,18,False,False,3175,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3175
26921,2,78,False,False,5520,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5520
26922,102,479,True,True,1878,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1878
26923,102,184,True,True,1741186,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1741186
26924,43,176,False,False,4158,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4158
26925,1024,413,True,True,3234,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3234
26926,68,778,False,False,202,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL202
26927,1024,460,True,True,2096661,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2096661
26928,15,1616,False,False,4124,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4124
26929,69,369,False,False,1293287,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293287
26930,1024,413,True,True,2611,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2611
26931,522,20,False,False,1795168,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1795168
26932,154,17,True,True,4277,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4277
26933,1124,34,False,False,2331049,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2331049
26934,43,10,False,False,5727,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5727
26935,1024,647,True,True,2993,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2993
26936,1024,31,True,True,6093,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6093
26937,1024,278,True,True,2146296,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2146296
26938,1024,121,True,True,4070,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4070
26939,1024,47,True,True,3799,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3799
26940,455,85,False,False,4246,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4246
26941,43,78,False,False,5451,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5451
26942,213,4089,False,False,233,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL233
26943,43,22,False,False,4592,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4592
26944,24,299,False,False,5847,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5847
26945,65,63,False,False,1743122,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1743122
26946,43,97,False,False,5973,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5973
26947,713,72,False,False,1908382,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1908382
26948,1024,95,True,True,2111431,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2111431
26949,205,25,True,True,6159,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6159
26950,1024,79,True,True,5546,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5546
26951,1239,21,False,False,4438,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4438
26952,1024,125,True,True,2526,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2526
26953,9,344,False,False,2179,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2179
26954,51,278,True,True,2146296,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2146296
26955,1168,15,False,False,3257,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3257
26956,43,93,False,False,3607,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3607
26957,1024,14,True,True,5962,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5962
26958,43,10,False,False,5577,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5577
26959,2,73,False,False,1163108,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1163108
26960,19,939,False,False,3629,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3629
26961,51,71,True,True,5406,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5406
26962,297,29,False,False,2241,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2241
26963,154,116,True,True,5337,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5337
26964,43,10,False,False,1250341,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1250341
26965,1024,186,True,True,5192,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5192
26966,43,388,False,False,2414,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2414
26967,51,74,True,True,6006,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6006
26968,43,123,False,False,3802,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3802
26969,1180,70,False,False,2457,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2457
26970,66,246,False,False,6007,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6007
26971,130,84,False,False,4598,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4598
26972,4,47,False,False,5774,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5774
26973,1024,833,True,True,1293319,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293319
26974,51,87,True,True,3085,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3085
26975,102,18,True,True,4089,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4089
26976,6,175,False,False,5966,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5966
26977,132,74,False,False,2007622,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2007622
26978,1369,507,False,False,3116,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3116
26979,51,30,True,True,2370,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2370
26980,1024,14,True,True,1075063,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075063
26981,1024,46,True,True,1926488,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1926488
26982,43,74,False,False,1163126,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1163126
26983,66,476,False,False,1966,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1966
26984,43,79,False,False,5907,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5907
26985,4,37,False,False,4032,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4032
26986,51,157,True,True,2382,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2382
26987,4,16,False,False,5094,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5094
26988,19,470,False,False,3160,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3160
26989,1024,67,True,True,4035,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4035
26990,51,215,True,True,4444,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4444
26991,1360,898,False,False,2243,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2243
26992,11,614,False,False,3138,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3138
26993,1024,46,True,True,2912,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2912
26994,1024,215,True,True,4444,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4444
26995,1024,74,True,True,1795135,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1795135
26996,67,348,False,False,1293293,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293293
26997,1024,42,True,True,2608,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2608
26998,43,25,False,False,5730,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5730
26999,1024,16,True,True,2927,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2927
27000,1185,15,False,False,2237,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2237
27001,43,551,False,False,4218,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4218
27002,43,43,False,False,2046264,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2046264
27003,17,2625,False,False,4722,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4722
27004,4,38,False,False,1649055,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1649055
27005,51,21,True,True,4290,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4290
27006,1363,513,False,False,5147,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5147
27007,1024,42,True,True,1293314,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293314
27008,67,517,False,False,2568,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2568
27009,11,70,False,False,5983,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5983
27010,51,655,True,True,4525,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4525
27011,65,125,False,False,5122,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5122
27012,43,64,False,False,1795117,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1795117
27013,11,66,False,False,4391,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4391
27014,51,350,True,True,4903,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4903
27015,1093,10,False,False,2995,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2995
27016,43,48,False,False,5538,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5538
27017,893,57,False,False,3204,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3204
27018,70,1862,False,False,2971,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2971
27019,2,29,False,False,4400,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4400
27020,70,939,False,False,3629,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3629
27021,1024,38,True,True,4139,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4139
27022,102,483,True,True,1906,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1906
27023,2,29,False,False,1846,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1846
27024,43,263,False,False,2487,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2487
27025,1258,63,False,False,4730,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4730
27026,6,73,False,False,5856,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5856
27027,43,80,False,False,4556,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4556
27028,43,26,False,False,2094,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2094
27029,43,39,False,False,3278,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3278
27030,17,107,False,False,5284,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5284
27031,1024,144,True,True,3166,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3166
27032,13,214,False,False,4774,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4774
27033,102,407,True,True,3048,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3048
27034,173,72,False,False,1163111,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1163111
27035,1024,2872,True,True,259,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL259
27036,51,748,True,True,2094256,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2094256
27037,1024,274,True,True,3663,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3663
27038,467,18,False,False,5653,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5653
27039,2,26,False,False,2094,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2094
27040,1167,60,False,False,4088,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4088
27041,154,894,True,True,3199,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3199
27042,51,19,True,True,2280,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2280
27043,43,31,False,False,2992,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2992
27044,51,87,True,True,2111357,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2111357
27045,325,81,False,False,4311,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4311
27046,65,186,False,False,3735,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3735
27047,51,1457,True,True,4361,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4361
27048,1167,34,False,False,4917,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4917
27049,43,28,False,False,2331046,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2331046
27050,69,482,False,False,3563,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3563
27051,626,24,False,False,5456,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5456
27052,66,155,False,False,4729,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4729
27053,51,16,True,True,3334,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3334
27054,43,122,False,False,4744,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4744
27055,236,42,False,False,4788,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4788
27056,51,446,True,True,2095178,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2095178
27057,4,31,False,False,1250381,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1250381
27058,1024,16,True,True,4910,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4910
27059,24,396,False,False,3746,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3746
27060,618,10,False,False,3038,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3038
27061,1024,13,True,True,4239,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4239
27062,43,14,False,False,4713,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4713
27063,1329,246,False,False,6007,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6007
27064,69,894,False,False,5251,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5251
27065,102,23,True,True,4193,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4193
27066,1024,73,True,True,1163127,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1163127
27067,51,84,True,True,4598,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4598
27068,4,95,False,True,3171,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3171
27069,102,27,True,True,5355,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5355
27070,1024,1863,True,True,3952,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3952
27071,43,67,False,False,1866,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1866
27072,154,84,True,True,5402,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5402
27073,1186,38,False,False,1293191,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293191
27074,1024,23,True,True,3453,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3453
27075,1024,43,True,True,4614,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4614
27076,9,20,False,False,1741178,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1741178
27077,43,378,False,False,4633,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4633
27078,69,662,False,False,4121,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4121
27079,51,1102,True,True,2527,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2527
27080,6,74,False,False,1075133,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075133
27081,1024,393,True,True,1995,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1995
27082,9,68,False,False,3457,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3457
27083,43,391,False,False,3880,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3880
27084,22,754,False,False,1741180,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1741180
27085,11,154,False,False,2386,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2386
27086,43,17,False,False,4056,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4056
27087,1211,103,False,False,2074,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2074
27088,1024,21,True,True,2238,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2238
27089,1341,379,False,False,3975,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3975
27090,43,12,False,False,5042,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5042
27091,17,276,False,False,4111,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4111
27092,1304,74,False,False,1075133,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075133
27093,6,35,False,False,3074,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3074
27094,51,437,True,True,4768,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4768
27095,43,125,False,False,2919,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2919
27096,26,3356,False,False,214,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL214
27097,2,16,False,False,4037,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4037
27098,1202,36,False,False,3382,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3382
27099,1089,17,False,False,2154,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2154
27100,11,59,False,False,4386,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4386
27101,1024,536,True,True,4649,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4649
27102,19,190,False,False,3254,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3254
27103,43,33,False,False,2908,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2908
27104,43,56,False,False,3740,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3740
27105,51,19,True,True,310,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL310
27106,4,14,False,False,3258,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3258
27107,1212,26,False,False,5747,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5747
27108,17,864,False,False,1865,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1865
27109,1024,36,True,True,3382,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3382
27110,1174,32,False,False,3751,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3751
27111,102,1560,True,True,248,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL248
27112,1214,22,False,False,1741170,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1741170
27113,51,269,True,True,2055,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2055
27114,1273,176,False,False,1987,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1987
27115,51,929,True,True,5261,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5261
27116,70,1086,False,False,1293264,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293264
27117,51,29,True,True,5761,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5761
27118,43,30,False,False,1293224,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293224
27119,43,30,False,False,3595,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3595
27120,66,614,False,False,2808,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2808
27121,51,276,True,True,2095221,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2095221
27122,1024,29,True,True,1846,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1846
27123,43,73,False,False,5185,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5185
27124,1024,18,True,True,5653,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5653
27125,1024,47,True,True,4069,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4069
27126,51,42,True,True,2034805,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2034805
27127,1218,75,False,False,3902,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3902
27128,1345,818,False,False,1804,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1804
27129,51,50,True,True,2724,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2724
27130,1299,79,False,False,5044,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5044
27131,43,561,False,False,5076,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5076
27132,43,111,False,False,4796,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4796
27133,67,162,False,False,5285,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5285
27134,2,12,False,False,2023,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2023
27135,43,44,False,False,4042,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4042
27136,1379,958,False,False,3778,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3778
27137,102,36,True,True,2111432,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2111432
27138,43,93,False,False,1828,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1828
27139,1024,301,True,True,3374,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3374
27140,43,448,False,False,5543,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5543
27141,43,5766,False,False,279,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL279
27142,4,1257,False,False,2345,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2345
27143,43,12,False,False,3814,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3814
27144,4,33,False,False,6017,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6017
27145,1024,864,True,True,1865,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1865
27146,51,11,True,True,1770033,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1770033
27147,51,37,True,True,4208,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4208
27148,154,332,True,True,2095159,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2095159
27149,1374,747,False,False,4670,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4670
27150,2,15,False,False,5505,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5505
27151,43,90,False,False,4487,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4487
27152,1024,54,True,True,1293296,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1293296
27153,43,73,False,False,1163127,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1163127
27154,1183,11,False,False,3852,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3852
27155,1369,935,False,False,5443,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5443
27156,63,120,False,False,5533,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5533
27157,1160,20,False,False,2376,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2376
27158,2,163,False,False,4596,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4596
27159,2,73,False,False,5185,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5185
27160,51,48,True,True,5538,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5538
27161,1132,16,False,False,5016,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5016
27162,51,631,True,True,3094,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3094
27163,1290,157,False,False,3272,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3272
27164,1146,18,False,False,4245,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4245
27165,26,205,False,False,1075257,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1075257
27166,1024,3021,True,True,261,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL261
27167,51,725,True,True,4409,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4409
27168,43,603,False,False,331,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL331
27169,1215,53,False,False,4062,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4062
27170,9,91,False,False,4132,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4132
27171,51,14,True,True,1169595,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1169595
27172,1224,46,False,False,1743125,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1743125
27173,1123,10,False,False,3038,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3038
27174,649,18,False,False,3046,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3046
27175,43,28,False,False,6016,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6016
27176,1251,103,False,False,3724,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3724
27177,1090,10,False,False,3970,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3970
27178,1024,323,True,True,5857,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5857
27179,43,29,False,False,1846,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1846
27180,571,15,False,False,3246,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3246
27181,1024,21,True,True,3684,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3684
27182,51,79,True,True,5667,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5667
27183,399,27,False,False,5355,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5355
27184,136,1482,False,False,304,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL304
27185,1383,665,False,False,5347,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL5347
27186,1024,192,True,True,4653,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4653
27187,1024,511,True,True,1902,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1902
27188,1213,26,False,False,4270,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4270
27189,1275,93,False,False,3972,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3972
27190,1350,671,False,False,3943,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL3943
27191,1024,22,True,True,343,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL343
27192,184,41,False,False,1793,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL1793
27193,1311,480,False,False,4306,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4306
27194,1184,16,False,False,4809,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4809
27195,4,10,False,False,2674,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2674
27196,1024,324,True,True,4303,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL4303
27197,657,12,False,False,6021,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL6021
27198,51,70,True,True,2146307,QSAR-DATASET-FOR-DRUG-TARGET-CHEMBL2146307
