,Unnamed: 0,File directory,File name,Dimension(filtered),N(sample),N(filtered feature),Repetition Rate,File directory(CEB server/Iris)
561,561,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3349.csv,data_CHEMBL3349.csv,"(101, 202)",101,202,0.1188118811881188,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3349.csv
562,562,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4803.csv,data_CHEMBL4803.csv,"(713, 669)",713,669,0.15287517531556802,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4803.csv
563,563,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2304405.csv,data_CHEMBL2304405.csv,"(109, 221)",109,221,0.12844036697247707,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2304405.csv
564,564,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1947.csv,data_CHEMBL1947.csv,"(576, 492)",576,492,0.1423611111111111,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1947.csv
565,565,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4181.csv,data_CHEMBL4181.csv,"(30, 54)",30,54,0.03333333333333333,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4181.csv
566,566,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1293229.csv,data_CHEMBL1293229.csv,"(281, 769)",281,769,0.2206405693950178,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1293229.csv
567,567,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3836.csv,data_CHEMBL3836.csv,"(903, 945)",903,945,0.3654485049833887,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3836.csv
568,568,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5274.csv,data_CHEMBL5274.csv,"(79, 431)",79,431,0.5316455696202531,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5274.csv
569,569,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4618.csv,data_CHEMBL4618.csv,"(510, 493)",510,493,0.06862745098039216,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4618.csv
570,570,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1741173.csv,data_CHEMBL1741173.csv,"(167, 232)",167,232,1.0,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1741173.csv
571,571,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5260.csv,data_CHEMBL5260.csv,"(79, 431)",79,431,0.6708860759493671,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5260.csv
572,572,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2527.csv,data_CHEMBL2527.csv,"(1102, 940)",1102,940,0.25226860254083483,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2527.csv
573,573,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4630.csv,data_CHEMBL4630.csv,"(2756, 1006)",2756,1006,0.2086357039187228,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4630.csv
574,574,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1984.csv,data_CHEMBL1984.csv,"(40, 84)",40,84,0.525,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1984.csv
575,575,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4142.csv,data_CHEMBL4142.csv,"(146, 560)",146,560,0.3972602739726027,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4142.csv
576,576,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4963.csv,data_CHEMBL4963.csv,"(32, 59)",32,59,0.25,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4963.csv
577,577,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4977.csv,data_CHEMBL4977.csv,"(101, 289)",101,289,0.1485148514851485,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4977.csv
578,578,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3956.csv,data_CHEMBL3956.csv,"(87, 456)",87,456,0.8275862068965517,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3956.csv
579,579,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2490.csv,data_CHEMBL2490.csv,"(99, 162)",99,162,0.050505050505050504,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2490.csv
580,580,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1827.csv,data_CHEMBL1827.csv,"(1454, 908)",1454,908,0.026134800550206328,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1827.csv
581,581,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4793.csv,data_CHEMBL4793.csv,"(1024, 790)",1024,790,0.33203125,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4793.csv
582,582,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL6184.csv,data_CHEMBL6184.csv,"(197, 280)",197,280,0.02030456852791878,/home/iris/PA/qsar_data_unsorted/data_CHEMBL6184.csv
583,583,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1833.csv,data_CHEMBL1833.csv,"(1238, 866)",1238,866,0.07108239095315025,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1833.csv
584,584,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3942.csv,data_CHEMBL3942.csv,"(391, 434)",391,434,0.03580562659846547,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3942.csv
585,585,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3771.csv,data_CHEMBL3771.csv,"(214, 275)",214,275,0.06542056074766354,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3771.csv
586,586,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2094125.csv,data_CHEMBL2094125.csv,"(865, 778)",865,778,0.11213872832369942,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2094125.csv
587,587,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5466.csv,data_CHEMBL5466.csv,"(83, 450)",83,450,0.7951807228915663,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5466.csv
588,588,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5314.csv,data_CHEMBL5314.csv,"(948, 942)",948,942,0.4092827004219409,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5314.csv
589,589,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2094119.csv,data_CHEMBL2094119.csv,"(392, 563)",392,563,0.4260204081632653,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2094119.csv
590,590,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2335.csv,data_CHEMBL2335.csv,"(303, 436)",303,436,0.0231023102310231,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2335.csv
591,591,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4744.csv,data_CHEMBL4744.csv,"(122, 236)",122,236,0.040983606557377046,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4744.csv
592,592,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3759.csv,data_CHEMBL3759.csv,"(1171, 739)",1171,739,0.08795900939368062,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3759.csv
593,593,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4036.csv,data_CHEMBL4036.csv,"(1287, 980)",1287,980,0.41181041181041184,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4036.csv
594,594,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3981.csv,data_CHEMBL3981.csv,"(82, 438)",82,438,0.3780487804878049,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3981.csv
595,595,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5328.csv,data_CHEMBL5328.csv,"(169, 355)",169,355,0.08284023668639054,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5328.csv
596,596,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL333.csv,data_CHEMBL333.csv,"(3617, 994)",3617,994,0.0926181918717169,/home/iris/PA/qsar_data_unsorted/data_CHEMBL333.csv
597,597,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL327.csv,data_CHEMBL327.csv,"(59, 206)",59,206,0.22033898305084745,/home/iris/PA/qsar_data_unsorted/data_CHEMBL327.csv
598,598,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5857.csv,data_CHEMBL5857.csv,"(323, 638)",323,638,0.19814241486068113,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5857.csv
599,599,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5102.csv,data_CHEMBL5102.csv,"(1102, 742)",1102,742,0.043557168784029036,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5102.csv
600,600,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5116.csv,data_CHEMBL5116.csv,"(73, 412)",73,412,0.8082191780821918,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5116.csv
601,601,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4208.csv,data_CHEMBL4208.csv,"(37, 98)",37,98,0.13513513513513514,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4208.csv
602,602,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3201.csv,data_CHEMBL3201.csv,"(212, 494)",212,494,0.018867924528301886,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3201.csv
603,603,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3229.csv,data_CHEMBL3229.csv,"(1240, 725)",1240,725,0.07903225806451612,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3229.csv
604,604,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5658.csv,data_CHEMBL5658.csv,"(452, 614)",452,614,0.08849557522123894,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5658.csv
605,605,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2889.csv,data_CHEMBL2889.csv,"(494, 815)",494,815,0.2165991902834008,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2889.csv
606,606,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2111463.csv,data_CHEMBL2111463.csv,"(47, 113)",47,113,0.14893617021276595,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2111463.csv
607,607,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4234.csv,data_CHEMBL4234.csv,"(177, 279)",177,279,0.03954802259887006,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4234.csv
608,608,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4552.csv,data_CHEMBL4552.csv,"(801, 524)",801,524,0.0299625468164794,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4552.csv
609,609,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2123.csv,data_CHEMBL2123.csv,"(151, 233)",151,233,0.2185430463576159,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2123.csv
610,610,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2034807.csv,data_CHEMBL2034807.csv,"(33, 49)",33,49,0.06060606060606061,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2034807.csv
611,611,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1907606.csv,data_CHEMBL1907606.csv,"(30, 116)",30,116,0.1,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1907606.csv
612,612,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5617.csv,data_CHEMBL5617.csv,"(120, 519)",120,519,0.49166666666666664,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5617.csv
613,613,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3272.csv,data_CHEMBL3272.csv,"(157, 353)",157,353,0.12101910828025478,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3272.csv
614,614,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3514.csv,data_CHEMBL3514.csv,"(296, 289)",296,289,0.0472972972972973,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3514.csv
615,615,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2622.csv,data_CHEMBL2622.csv,"(507, 584)",507,584,0.055226824457593686,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2622.csv
616,616,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4521.csv,data_CHEMBL4521.csv,"(33, 56)",33,56,0.09090909090909091,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4521.csv
617,617,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4247.csv,data_CHEMBL4247.csv,"(1239, 956)",1239,956,0.22679580306698952,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4247.csv
618,618,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3528.csv,data_CHEMBL3528.csv,"(31, 74)",31,74,0.3548387096774194,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3528.csv
619,619,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2111389.csv,data_CHEMBL2111389.csv,"(146, 311)",146,311,0.04794520547945205,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2111389.csv
620,620,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5818.csv,data_CHEMBL5818.csv,"(819, 933)",819,933,0.3711843711843712,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5818.csv
621,621,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL612444.csv,data_CHEMBL612444.csv,"(56, 136)",56,136,0.42857142857142855,/home/iris/PA/qsar_data_unsorted/data_CHEMBL612444.csv
622,622,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL340.csv,data_CHEMBL340.csv,"(3649, 1019)",3649,1019,0.12578788709235406,/home/iris/PA/qsar_data_unsorted/data_CHEMBL340.csv
623,623,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5415.csv,data_CHEMBL5415.csv,"(75, 418)",75,418,0.6666666666666666,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5415.csv
624,624,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5373.csv,data_CHEMBL5373.csv,"(342, 413)",342,413,0.08771929824561403,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5373.csv
625,625,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4079.csv,data_CHEMBL4079.csv,"(66, 248)",66,248,0.045454545454545456,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4079.csv
626,626,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3070.csv,data_CHEMBL3070.csv,"(155, 274)",155,274,0.06451612903225806,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3070.csv
627,627,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5401.csv,data_CHEMBL5401.csv,"(69, 119)",69,119,0.028985507246376812,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5401.csv
628,628,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4051.csv,data_CHEMBL4051.csv,"(144, 214)",144,214,0.041666666666666664,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4051.csv
629,629,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4045.csv,data_CHEMBL4045.csv,"(969, 948)",969,948,0.26831785345717235,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4045.csv
630,630,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1868.csv,data_CHEMBL1868.csv,"(1671, 971)",1671,971,0.1615798922800718,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1868.csv
631,631,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3919.csv,data_CHEMBL3919.csv,"(36, 100)",36,100,0.05555555555555555,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3919.csv
632,632,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1293312.csv,data_CHEMBL1293312.csv,"(639, 929)",639,929,0.006259780907668232,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1293312.csv
633,633,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1250417.csv,data_CHEMBL1250417.csv,"(34, 62)",34,62,0.11764705882352941,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1250417.csv
634,634,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1854.csv,data_CHEMBL1854.csv,"(31, 78)",31,78,0.06451612903225806,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1854.csv
635,635,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4092.csv,data_CHEMBL4092.csv,"(59, 132)",59,132,0.2542372881355932,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4092.csv
636,636,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4086.csv,data_CHEMBL4086.csv,"(116, 162)",116,162,0.19827586206896552,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4086.csv
637,637,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5398.csv,data_CHEMBL5398.csv,"(108, 415)",108,415,0.46296296296296297,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5398.csv
638,638,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2096972.csv,data_CHEMBL2096972.csv,"(39, 126)",39,126,0.2564102564102564,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2096972.csv
639,639,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL6068.csv,data_CHEMBL6068.csv,"(42, 120)",42,120,0.047619047619047616,/home/iris/PA/qsar_data_unsorted/data_CHEMBL6068.csv
640,640,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3676.csv,data_CHEMBL3676.csv,"(62, 125)",62,125,0.11290322580645161,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3676.csv
641,641,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2568.csv,data_CHEMBL2568.csv,"(517, 500)",517,500,0.03288201160541586,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2568.csv
642,642,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5575.csv,data_CHEMBL5575.csv,"(133, 340)",133,340,0.07518796992481203,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5575.csv
643,643,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL6054.csv,data_CHEMBL6054.csv,"(82, 376)",82,376,0.7317073170731707,/home/iris/PA/qsar_data_unsorted/data_CHEMBL6054.csv
644,644,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3892.csv,data_CHEMBL3892.csv,"(889, 736)",889,736,0.20247469066366705,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3892.csv
645,645,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3886.csv,data_CHEMBL3886.csv,"(694, 894)",694,894,0.6325648414985591,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3886.csv
646,646,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3138.csv,data_CHEMBL3138.csv,"(614, 515)",614,515,0.021172638436482084,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3138.csv
647,647,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4657.csv,data_CHEMBL4657.csv,"(1427, 847)",1427,847,0.2641906096706377,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4657.csv
648,648,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1075029.csv,data_CHEMBL1075029.csv,"(32, 24)",32,24,0.0625,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1075029.csv
649,649,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3879.csv,data_CHEMBL3879.csv,"(34, 82)",34,82,0.11764705882352941,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3879.csv
650,650,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1293266.csv,data_CHEMBL1293266.csv,"(516, 786)",516,786,0.501937984496124,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1293266.csv
651,651,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1908.csv,data_CHEMBL1908.csv,"(454, 427)",454,427,0.024229074889867842,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1908.csv
652,652,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1163111.csv,data_CHEMBL1163111.csv,"(72, 103)",72,103,0.3333333333333333,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1163111.csv
653,653,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL6083.csv,data_CHEMBL6083.csv,"(74, 419)",74,419,0.7567567567567568,/home/iris/PA/qsar_data_unsorted/data_CHEMBL6083.csv
654,654,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3474.csv,data_CHEMBL3474.csv,"(422, 453)",422,453,0.035545023696682464,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3474.csv
655,655,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5763.csv,data_CHEMBL5763.csv,"(852, 705)",852,705,0.03169014084507042,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5763.csv
656,656,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5011.csv,data_CHEMBL5011.csv,"(111, 166)",111,166,0.09009009009009009,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5011.csv
